1,0.220414,0.816248,0.000000,0.284818,0.768602,-0.024266,0.332443,0.683714,-0.036632,0.345912,0.595245,-0.051820,0.311114,0.540247,-0.067048,0.307402,0.584863,-0.007095,0.333149,0.486099,-0.030123,0.347980,0.426411,-0.043143,0.358873,0.370843,-0.052046,0.266362,0.578630,-0.011753,0.299303,0.508786,-0.056716,0.299502,0.596041,-0.066548,0.288570,0.658260,-0.060204,0.224711,0.585410,-0.020177,0.258490,0.526662,-0.067899,0.262091,0.614418,-0.058516,0.250785,0.676774,-0.037262,0.179484,0.600651,-0.030584,0.216806,0.547343,-0.063671,0.229266,0.601822,-0.054764,0.221958,0.650337,-0.038886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.221052,0.821843,0.000000,0.283259,0.776350,-0.029794,0.333755,0.691209,-0.043470,0.342658,0.601214,-0.057940,0.307674,0.548885,-0.071997,0.304633,0.590732,-0.016374,0.330566,0.485810,-0.042435,0.345606,0.425258,-0.057189,0.356608,0.367658,-0.067006,0.263297,0.584649,-0.018286,0.293507,0.510596,-0.066705,0.295403,0.597510,-0.077232,0.286770,0.663914,-0.070832,0.220558,0.592246,-0.024161,0.253220,0.538355,-0.074440,0.255434,0.626093,-0.065290,0.244897,0.688682,-0.043637,0.173632,0.608766,-0.032350,0.209036,0.560301,-0.067029,0.221131,0.614190,-0.058567,0.214138,0.661347,-0.042619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.224482,0.823120,0.000000,0.290344,0.775090,-0.028687,0.341552,0.691167,-0.042991,0.349581,0.600098,-0.058387,0.309871,0.548406,-0.073618,0.310219,0.586608,-0.015412,0.336119,0.485298,-0.041197,0.350678,0.424395,-0.057041,0.362378,0.367068,-0.068111,0.267351,0.581398,-0.017980,0.296995,0.512358,-0.065602,0.299599,0.600384,-0.076976,0.292566,0.667187,-0.071930,0.224315,0.591080,-0.024246,0.255056,0.537823,-0.072492,0.260113,0.624825,-0.062957,0.252813,0.688547,-0.042095,0.178259,0.610730,-0.032952,0.212715,0.563193,-0.065780,0.225827,0.614653,-0.057028,0.220866,0.660441,-0.041588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.231648,0.824243,0.000000,0.298170,0.780986,-0.027679,0.352038,0.695586,-0.040030,0.360858,0.602790,-0.052835,0.320600,0.559319,-0.065732,0.322821,0.593201,-0.017445,0.347282,0.487460,-0.041246,0.361348,0.426743,-0.056350,0.372987,0.369974,-0.067497,0.279348,0.585378,-0.019133,0.305950,0.518724,-0.065701,0.308946,0.603500,-0.077808,0.302474,0.670747,-0.073750,0.235651,0.593408,-0.023803,0.261660,0.538509,-0.068639,0.268795,0.623015,-0.060554,0.264280,0.688084,-0.041920,0.189534,0.613625,-0.030923,0.218048,0.576356,-0.061656,0.232514,0.624429,-0.055268,0.231015,0.667156,-0.042223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.243350,0.831378,-0.000000,0.308046,0.799090,-0.028233,0.366325,0.710539,-0.040652,0.379158,0.615186,-0.052825,0.340773,0.570469,-0.064981,0.338105,0.605921,-0.021566,0.363115,0.497717,-0.043963,0.378619,0.436884,-0.057812,0.390879,0.380467,-0.068361,0.295677,0.596194,-0.022328,0.321840,0.532854,-0.069595,0.321277,0.619466,-0.082063,0.310492,0.685857,-0.078183,0.253572,0.600406,-0.025482,0.272903,0.538328,-0.069359,0.281733,0.620955,-0.062254,0.278849,0.684578,-0.044908,0.209631,0.615290,-0.030982,0.234048,0.571963,-0.062154,0.251132,0.623302,-0.057017,0.252850,0.669393,-0.044954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.253762,0.835661,-0.000000,0.318550,0.803675,-0.029131,0.378170,0.722728,-0.041900,0.394614,0.631488,-0.055296,0.359507,0.583081,-0.068905,0.351558,0.620455,-0.022647,0.378647,0.505606,-0.047244,0.394868,0.442686,-0.060381,0.408716,0.384930,-0.068980,0.310674,0.611406,-0.023733,0.342086,0.548794,-0.073181,0.337625,0.634564,-0.084177,0.325346,0.700804,-0.078138,0.268706,0.612661,-0.027733,0.295498,0.560135,-0.075706,0.295262,0.645879,-0.067032,0.286346,0.711267,-0.046173,0.223657,0.620563,-0.034096,0.246700,0.565642,-0.065275,0.261545,0.616760,-0.056752,0.262453,0.667491,-0.041187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.260771,0.834696,-0.000000,0.323697,0.803147,-0.024454,0.380342,0.725087,-0.037865,0.403444,0.642394,-0.053543,0.375395,0.597599,-0.069770,0.357336,0.618557,-0.020432,0.390740,0.509369,-0.046468,0.412541,0.448063,-0.060051,0.427760,0.390250,-0.068913,0.318215,0.610845,-0.025032,0.354366,0.554203,-0.074202,0.347696,0.644840,-0.083147,0.331007,0.703497,-0.075983,0.278610,0.614087,-0.032455,0.310351,0.570219,-0.081154,0.308480,0.657411,-0.069404,0.295696,0.713740,-0.046649,0.236238,0.623735,-0.041877,0.261352,0.574319,-0.073322,0.274883,0.630819,-0.061854,0.272887,0.678813,-0.044226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.264709,0.830276,-0.000000,0.328813,0.800117,-0.023238,0.386513,0.722476,-0.036367,0.409478,0.637445,-0.051879,0.377187,0.592274,-0.068336,0.364799,0.615667,-0.021618,0.397303,0.507601,-0.046708,0.418482,0.446982,-0.060055,0.433745,0.389073,-0.069143,0.324317,0.607566,-0.026418,0.358582,0.555541,-0.073796,0.350531,0.647389,-0.082203,0.334835,0.704119,-0.075429,0.283804,0.610763,-0.033506,0.312776,0.569463,-0.080544,0.310812,0.657366,-0.067965,0.299050,0.713765,-0.045468,0.240523,0.621334,-0.042487,0.264128,0.570103,-0.072981,0.278149,0.626971,-0.060437,0.277614,0.677036,-0.042376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.275998,0.828658,-0.000000,0.339997,0.796630,-0.022546,0.399012,0.721864,-0.035245,0.421009,0.641014,-0.050732,0.389501,0.597002,-0.066957,0.373529,0.613289,-0.019502,0.405885,0.502891,-0.043891,0.427179,0.444153,-0.056505,0.444094,0.389348,-0.064877,0.334388,0.605821,-0.024513,0.370154,0.558994,-0.070907,0.363738,0.648651,-0.079396,0.348927,0.705133,-0.073163,0.294010,0.609244,-0.032104,0.326442,0.571420,-0.077726,0.324665,0.656754,-0.066701,0.312906,0.713500,-0.045731,0.249564,0.619945,-0.041716,0.272970,0.570888,-0.071207,0.289476,0.622275,-0.060820,0.291763,0.670654,-0.044633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.286881,0.830157,0.000000,0.356696,0.794823,-0.023140,0.418916,0.721148,-0.035117,0.438128,0.636494,-0.049210,0.404420,0.593473,-0.063825,0.388825,0.616632,-0.016489,0.420600,0.507600,-0.040803,0.442939,0.449236,-0.054884,0.461321,0.396308,-0.064105,0.348554,0.607342,-0.020187,0.381781,0.553035,-0.067955,0.374403,0.636089,-0.079896,0.357895,0.697944,-0.075219,0.308280,0.609536,-0.026554,0.338397,0.567584,-0.071289,0.337581,0.645703,-0.063884,0.326500,0.705321,-0.045141,0.264124,0.620029,-0.035022,0.286516,0.577196,-0.062857,0.305427,0.618750,-0.055653,0.311186,0.659236,-0.042012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
